user_id,message_id,event_name,time,send_number,skill,series_length,d,h,res_tag,trend
-5Q1RnoZv1s5dnDnV0xwZg,0100016d86ca8af5-bf676b07-6713-424a-ab9d-89c93ba4159b-000000,Email Delivery,1569924485,,ValueOpinions,,2.0,10.0,hbrWeeklyEmail,up
-5Q1RnoZv1s5dnDnV0xwZg,0100016d86ca8af5-bf676b07-6713-424a-ab9d-89c93ba4159b-000000,Email Open,1569928778,,ValueOpinions,,2.0,10.0,hbrWeeklyEmail,up
-5Q1RnoZv1s5dnDnV0xwZg,0100016daad5b1d1-e457312d-3aa7-4920-8236-36a328718b24-000000,Email Delivery,1570529196,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
-5Q1RnoZv1s5dnDnV0xwZg,0100016daad5b1d1-e457312d-3aa7-4920-8236-36a328718b24-000000,Email Open,1570542103,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
-5Q1RnoZv1s5dnDnV0xwZg,0100016db6f26ccb-8e3b9fd7-2a12-4b4c-931b-e3d891774ef6-000000,Email Delivery,1570732406,,,,4.0,18.0,monthlyLeadershipReport,
-5Q1RnoZv1s5dnDnV0xwZg,0100016dcedfbfaa-8358f851-214b-4f21-babc-b177b475ef4b-000000,Email Delivery,1571133835,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,down
-5Q1RnoZv1s5dnDnV0xwZg,0100016dcedfbfaa-8358f851-214b-4f21-babc-b177b475ef4b-000000,Email Open,1571142249,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,down
-5Q1RnoZv1s5dnDnV0xwZg,0100016dd9cfd67b-bc20d5cd-8b7f-4199-a60c-e6904ee0f059-000000,Email Delivery,1571317344,1.0,WorkLifeBalance,3.0,4.0,13.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016dd9cfd67b-bc20d5cd-8b7f-4199-a60c-e6904ee0f059-000000,Email Open,1571317596,1.0,WorkLifeBalance,3.0,4.0,13.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e1279404d-a0210791-f68b-458f-823c-b22a85b6edd1-000000,Email Delivery,1572267969,2.0,WorkLifeBalance,3.0,1.0,13.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e1279404d-a0210791-f68b-458f-823c-b22a85b6edd1-000000,Email Open,1572272806,2.0,WorkLifeBalance,3.0,1.0,13.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e1d0f63de-ce09f3da-db32-4f73-906c-31ea93562fad-000000,Email Delivery,1572445581,,,,3.0,9.0,monthlyAnalytics,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e1d0f63de-ce09f3da-db32-4f73-906c-31ea93562fad-000000,Email Open,1572445656,,,,3.0,9.0,monthlyAnalytics,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e413ce2df-088a808e-18e3-4b8b-b88d-a141aa320ef1-000000,Email Click,1573052982,,,,3.0,15.0,monthlyLeadershipReport,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e413ce2df-088a808e-18e3-4b8b-b88d-a141aa320ef1-000000,Email Delivery,1573052545,,,,3.0,15.0,monthlyLeadershipReport,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e413ce2df-088a808e-18e3-4b8b-b88d-a141aa320ef1-000000,Email Open,1573052892,,,,3.0,15.0,monthlyLeadershipReport,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e462d401b-2a20f667-8719-4d69-852c-f81ea06acade-000000,Email Click,1573137208,3.0,WorkLifeBalance,3.0,4.0,14.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e462d401b-2a20f667-8719-4d69-852c-f81ea06acade-000000,Email Delivery,1573135413,3.0,WorkLifeBalance,3.0,4.0,14.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e462d401b-2a20f667-8719-4d69-852c-f81ea06acade-000000,Email Open,1573136557,3.0,WorkLifeBalance,3.0,4.0,14.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016e5f49e75e-8990e548-ca5a-4d70-9040-848ec99d71c2-000000,Email Click,1573562090,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
-5Q1RnoZv1s5dnDnV0xwZg,0100016e5f49e75e-8990e548-ca5a-4d70-9040-848ec99d71c2-000000,Email Delivery,1573556711,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
-5Q1RnoZv1s5dnDnV0xwZg,0100016e5f49e75e-8990e548-ca5a-4d70-9040-848ec99d71c2-000000,Email Open,1573562081,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
-5Q1RnoZv1s5dnDnV0xwZg,0100016e8352b9f7-2212f756-5b74-46f8-930b-490970959650-000000,Email Delivery,1574161269,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,up
-5Q1RnoZv1s5dnDnV0xwZg,0100016e8352b9f7-2212f756-5b74-46f8-930b-490970959650-000000,Email Open,1574214488,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,up
-5Q1RnoZv1s5dnDnV0xwZg,0100016ea8045fc2-3d206742-b825-49db-be57-745d99b370a2-000000,Email Delivery,1574776892,1.0,Responsiveness,3.0,2.0,14.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016ea8045fc2-3d206742-b825-49db-be57-745d99b370a2-000000,Email Open,1575300720,1.0,Responsiveness,3.0,2.0,14.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016ead29b503-e5bd40f2-b73b-44f1-bfad-3edebde049fe-000000,Email Delivery,1574863223,,,,3.0,14.0,monthlyAnalytics,
-5Q1RnoZv1s5dnDnV0xwZg,0100016ead29b503-e5bd40f2-b73b-44f1-bfad-3edebde049fe-000000,Email Open,1575510936,,,,3.0,14.0,monthlyAnalytics,
-5Q1RnoZv1s5dnDnV0xwZg,0100016ed16f9270-274caf67-9557-4832-b289-5adc734b8944-000000,Email Delivery,1575471783,,,,3.0,15.0,monthlyLeadershipReport,
-5Q1RnoZv1s5dnDnV0xwZg,0100016ed16f9270-274caf67-9557-4832-b289-5adc734b8944-000000,Email Open,1575473296,,,,3.0,15.0,monthlyLeadershipReport,
-5Q1RnoZv1s5dnDnV0xwZg,0100016eeca602ae-c03d2218-630f-4c0b-a6d0-795c0b44e9f0-000000,Email Delivery,1575928335,2.0,Responsiveness,3.0,1.0,21.0,opportunity series,
-5Q1RnoZv1s5dnDnV0xwZg,0100016eeca602ae-c03d2218-630f-4c0b-a6d0-795c0b44e9f0-000000,Email Open,1575930641,2.0,Responsiveness,3.0,1.0,21.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016c61dd8621-f6a8fbde-a1f3-4780-9447-24291bc30fa5-000000,Email Delivery,1565010006,,WorkLifeBalance,,1.0,13.0,suggestedAction,
-9kFTbB6HVlbobgpFs-fUg,0100016c66628787-88a05e87-1de2-4db2-8a90-b9f538186b2f-000000,Email Delivery,1565085832,,Responsiveness,,2.0,10.0,hbrWeeklyEmail,up
-9kFTbB6HVlbobgpFs-fUg,0100016c66628787-88a05e87-1de2-4db2-8a90-b9f538186b2f-000000,Email Open,1565091314,,Responsiveness,,2.0,10.0,hbrWeeklyEmail,up
-9kFTbB6HVlbobgpFs-fUg,0100016c6c9ad845-e113f45f-2b80-4815-9ce3-77f15c8037fb-000000,Email Delivery,1565190185,,,,3.0,15.0,monthlyLeadershipReport,
-9kFTbB6HVlbobgpFs-fUg,0100016c6c9ad845-e113f45f-2b80-4815-9ce3-77f15c8037fb-000000,Email Open,1565191763,,,,3.0,15.0,monthlyLeadershipReport,
-9kFTbB6HVlbobgpFs-fUg,0100016c8a701f4a-af6f6990-93ec-4697-a86e-90dd7518c3d7-000000,Email Delivery,1565690701,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016c8a701f4a-af6f6990-93ec-4697-a86e-90dd7518c3d7-000000,Email Open,1565748734,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016ca9f859ce-f69b4404-5d70-48a2-926c-965d9789a6e3-000000,Email Click,1567802556,,FaceToFace,,1.0,13.0,suggestedAction,
-9kFTbB6HVlbobgpFs-fUg,0100016ca9f859ce-f69b4404-5d70-48a2-926c-965d9789a6e3-000000,Email Delivery,1566219722,,FaceToFace,,1.0,13.0,suggestedAction,
-9kFTbB6HVlbobgpFs-fUg,0100016ca9f859ce-f69b4404-5d70-48a2-926c-965d9789a6e3-000000,Email Open,1566219894,,FaceToFace,,1.0,13.0,suggestedAction,
-9kFTbB6HVlbobgpFs-fUg,0100016cae7b54db-4473277c-5a1d-4a3e-9815-6d0c24b7f43c-000000,Email Delivery,1566295415,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016cd2887189-ebf8ad00-a938-4fe9-93dc-ff71ab996fab-000000,Email Delivery,1566900255,,FaceToFace,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016cd2887189-ebf8ad00-a938-4fe9-93dc-ff71ab996fab-000000,Email Open,1566906664,,FaceToFace,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016cd8502b78-35f2c9cb-0f96-45c4-ab20-0445954e481e-000000,Email Click,1567802262,,,,3.0,9.0,monthlyAnalytics,
-9kFTbB6HVlbobgpFs-fUg,0100016cd8502b78-35f2c9cb-0f96-45c4-ab20-0445954e481e-000000,Email Delivery,1566997230,,,,3.0,9.0,monthlyAnalytics,
-9kFTbB6HVlbobgpFs-fUg,0100016cd8502b78-35f2c9cb-0f96-45c4-ab20-0445954e481e-000000,Email Open,1567802114,,,,3.0,9.0,monthlyAnalytics,
-9kFTbB6HVlbobgpFs-fUg,0100016cf6963914-0c792cf6-2295-45cf-b281-2d2c5a564116-000000,Email Delivery,1567505138,,Responsiveness,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016cf6963914-0c792cf6-2295-45cf-b281-2d2c5a564116-000000,Email Open,1567510798,,Responsiveness,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016cfcd84530-5122c5bc-63a6-41b2-b222-161d46f20424-000000,Email Delivery,1567610130,,,,3.0,15.0,monthlyLeadershipReport,
-9kFTbB6HVlbobgpFs-fUg,0100016cfcd84530-5122c5bc-63a6-41b2-b222-161d46f20424-000000,Email Open,1567614227,,,,3.0,15.0,monthlyLeadershipReport,
-9kFTbB6HVlbobgpFs-fUg,0100016d1a9f6421-db06b35f-9e48-4298-a917-afc20bf067cc-000000,Email Delivery,1568109719,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016d1a9f6421-db06b35f-9e48-4298-a917-afc20bf067cc-000000,Email Open,1568118922,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016d3eaf3ad3-600ff387-da57-4b2e-91e3-2ec62ac2bceb-000000,Email Delivery,1568714736,,FaceToFace,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016d3eaf3ad3-600ff387-da57-4b2e-91e3-2ec62ac2bceb-000000,Email Open,1568716425,,FaceToFace,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016d62c12f82-f438ff6a-8783-458c-a9cc-0b3ff0d4777d-000000,Email Delivery,1569319893,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016d62c12f82-f438ff6a-8783-458c-a9cc-0b3ff0d4777d-000000,Email Open,1569331313,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
-9kFTbB6HVlbobgpFs-fUg,0100016d688200eb-520b851c-5a26-4332-9c56-5afa96df2cf3-000000,Email Delivery,1569416415,,,,3.0,9.0,monthlyAnalytics,
-9kFTbB6HVlbobgpFs-fUg,0100016d86c8f07c-fa033f68-5c45-45fa-95a2-78ceff5bad72-000000,Email Delivery,1569924379,,WorkLifeBalance,,2.0,10.0,hbrWeeklyEmail,up
-9kFTbB6HVlbobgpFs-fUg,0100016daad1f625-a6548827-9b1e-4601-a0b5-f361be3eae58-000000,Email Delivery,1570528952,,Praise,,2.0,10.0,hbrWeeklyEmail,up
-9kFTbB6HVlbobgpFs-fUg,0100016db6f10989-9ee98111-0913-47ee-8e95-85a7767ab465-000000,Email Delivery,1570732315,,,,4.0,18.0,monthlyLeadershipReport,
-9kFTbB6HVlbobgpFs-fUg,0100016db6f10989-9ee98111-0913-47ee-8e95-85a7767ab465-000000,Email Open,1570733990,,,,4.0,18.0,monthlyLeadershipReport,
-9kFTbB6HVlbobgpFs-fUg,0100016dcedf0357-74f8f4a8-9976-4bdc-bca7-3f7cf979a400-000000,Email Click,1571138578,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,up
-9kFTbB6HVlbobgpFs-fUg,0100016dcedf0357-74f8f4a8-9976-4bdc-bca7-3f7cf979a400-000000,Email Delivery,1571133787,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,up
-9kFTbB6HVlbobgpFs-fUg,0100016dcedf0357-74f8f4a8-9976-4bdc-bca7-3f7cf979a400-000000,Email Open,1571138552,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,up
-9kFTbB6HVlbobgpFs-fUg,0100016df2e9dc6a-937e7df2-d282-4a70-89b0-f85f81466620-000000,Email Delivery,1571738477,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,up
-9kFTbB6HVlbobgpFs-fUg,0100016dfddb9d15-93f31c09-cdc5-4991-9bc7-7cb8d6623f86-000000,Email Delivery,1571922094,1.0,Praise,2.0,4.0,13.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016dfddb9d15-93f31c09-cdc5-4991-9bc7-7cb8d6623f86-000000,Email Open,1571922383,1.0,Praise,2.0,4.0,13.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e127421ab-ed5c9b15-15ed-4086-97ef-7296e3286689-000000,Email Delivery,1572267632,1.0,CollaborationTime,3.0,1.0,13.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e127421ab-ed5c9b15-15ed-4086-97ef-7296e3286689-000000,Email Open,1572268295,1.0,CollaborationTime,3.0,1.0,13.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e1d0f7ed5-8bea37de-9f98-45d5-81aa-6e25ee9c7df0-000000,Email Delivery,1572445586,,,,3.0,9.0,monthlyAnalytics,
-9kFTbB6HVlbobgpFs-fUg,0100016e21e87e35-8b2f6595-e554-4ae2-bc30-1cf1f7110a67-000000,Email Delivery,1572526917,1.0,WorkLifeBalance,3.0,4.0,13.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e21e87e35-8b2f6595-e554-4ae2-bc30-1cf1f7110a67-000000,Email Open,1572527224,1.0,WorkLifeBalance,3.0,4.0,13.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e36b9533b-c203c3e7-e2e5-48f0-b053-fbbfbd88da51-000000,Email Delivery,1572876148,2.0,Praise,2.0,1.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e413e3001-69f9beee-f0df-42ed-8768-1c9d8bd13d49-000000,Email Delivery,1573052626,,,,3.0,15.0,monthlyLeadershipReport,
-9kFTbB6HVlbobgpFs-fUg,0100016e462d8d0f-20d08076-7036-49ba-9b93-1540ab10676c-000000,Email Delivery,1573135423,2.0,CollaborationTime,3.0,4.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e462d8d0f-20d08076-7036-49ba-9b93-1540ab10676c-000000,Email Open,1573136524,2.0,CollaborationTime,3.0,4.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e5ac8efcf-7cb51b8e-3346-4a7a-88c9-998b1a24e0fa-000000,Email Delivery,1573481150,1.0,Responsiveness,3.0,1.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e6a405319-e1b14c4c-a0c4-4f56-bbc3-3cc4cad29ee5-000000,Email Delivery,1573740632,2.0,WorkLifeBalance,3.0,4.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e7ed080c2-f71d100f-c013-4753-81af-a8d7392a0b7b-000000,Email Delivery,1574085625,3.0,CollaborationTime,3.0,1.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016e8e495a9f-86fc33a2-e988-4589-9fe6-86a3685992a6-000000,Email Delivery,1574345203,2.0,Responsiveness,3.0,4.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016ea2e0a09e-77931522-2388-4aff-8d19-047fa7135017-000000,Email Delivery,1574690662,3.0,WorkLifeBalance,3.0,1.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016ead29b06a-c30d9d39-0b5f-4b4d-921c-957efbe04058-000000,Email Delivery,1574863225,,,,3.0,14.0,monthlyAnalytics,
-9kFTbB6HVlbobgpFs-fUg,0100016eb777d84b-9fea6e10-c196-4081-b802-7f19a178f17a-000000,Email Delivery,1575036117,1.0,CollaborationTime,3.0,5.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016ec6ed8e26-13e9af04-a06d-4e00-9928-1145d85bceea-000000,Email Delivery,1575295490,3.0,Responsiveness,3.0,1.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016ecc14b5a6-ad710e04-0b68-4189-ac51-6d964ab90377-000000,Email Delivery,1575381942,1.0,Responsiveness,3.0,2.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016ecc14b5a6-ad710e04-0b68-4189-ac51-6d964ab90377-000000,Email Open,1575382802,1.0,Responsiveness,3.0,2.0,14.0,opportunity series,
-9kFTbB6HVlbobgpFs-fUg,0100016ed1709dbc-3385cd0b-dbda-4e2a-990d-71f38396069f-000000,Email Delivery,1575471851,,,,3.0,15.0,monthlyLeadershipReport,
-9kFTbB6HVlbobgpFs-fUg,0100016eeca6ce68-2831b5d3-2269-481f-9c3f-bc802d35dd61-000000,Email Delivery,1575928387,2.0,CollaborationTime,3.0,1.0,21.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016d63916cb1-ecdc0afd-1631-458d-9f6d-0724c8d1677b-000000,Email Open,1569476701,,FriendlinessDirect,,2.0,13.0,hbrWeeklyEmail,down
-D1EFmhZyIkPiNDaI_ItLw,0100016d692ed081-df1576b2-6686-4c3d-a2e1-28a60cdf2c00-000000,Email Delivery,1569427741,,Responsiveness,,3.0,16.0,suggestedAction,
-D1EFmhZyIkPiNDaI_ItLw,0100016d692ed081-df1576b2-6686-4c3d-a2e1-28a60cdf2c00-000000,Email Open,1569434948,,Responsiveness,,3.0,16.0,suggestedAction,
-D1EFmhZyIkPiNDaI_ItLw,0100016d6f11bd2d-d2c0b9b0-e012-4254-a306-92cf3c76c2e2-000000,Email Delivery,1569526499,,,,4.0,19.0,monthlyAnalytics,
-D1EFmhZyIkPiNDaI_ItLw,0100016d6f11bd2d-d2c0b9b0-e012-4254-a306-92cf3c76c2e2-000000,Email Open,1569528228,,,,4.0,19.0,monthlyAnalytics,
-D1EFmhZyIkPiNDaI_ItLw,0100016d876f7a5c-8ba45b6e-3d76-431c-a2ab-d022e4d4bbfb-000000,Email Delivery,1569935295,,ValueOpinions,,2.0,13.0,hbrWeeklyEmail,up
-D1EFmhZyIkPiNDaI_ItLw,0100016d876f7a5c-8ba45b6e-3d76-431c-a2ab-d022e4d4bbfb-000000,Email Open,1571685278,,ValueOpinions,,2.0,13.0,hbrWeeklyEmail,up
-D1EFmhZyIkPiNDaI_ItLw,0100016d8810f1ed-90b40337-06ab-4c03-9d88-1e2c1681b336-000000,Email Delivery,1569945877,,CollaborationTime,,2.0,16.0,suggestedAction,
-D1EFmhZyIkPiNDaI_ItLw,0100016d8810f1ed-90b40337-06ab-4c03-9d88-1e2c1681b336-000000,Email Open,1571685264,,CollaborationTime,,2.0,16.0,suggestedAction,
-D1EFmhZyIkPiNDaI_ItLw,0100016dab77ffb8-8385e663-8989-47d0-9988-8d4aed9c9024-000000,Email Delivery,1570539832,,CoachingNeedy,,2.0,13.0,hbrWeeklyEmail,up
-D1EFmhZyIkPiNDaI_ItLw,0100016dab77ffb8-8385e663-8989-47d0-9988-8d4aed9c9024-000000,Email Open,1570545866,,CoachingNeedy,,2.0,13.0,hbrWeeklyEmail,up
-D1EFmhZyIkPiNDaI_ItLw,0100016db6f20828-dab03778-dd9c-4b4b-8905-8e93dd6c8ee2-000000,Email Delivery,1570732379,,,,4.0,18.0,monthlyLeadershipReport,
-D1EFmhZyIkPiNDaI_ItLw,0100016db6f20828-dab03778-dd9c-4b4b-8905-8e93dd6c8ee2-000000,Email Open,1570732595,,,,4.0,18.0,monthlyLeadershipReport,
-D1EFmhZyIkPiNDaI_ItLw,0100016dcf848f66-9e5d5173-4cd4-4617-bcb1-06e36258cd22-000000,Email Delivery,1571144635,,FriendlinessDirect,,2.0,13.0,hbrWeeklyEmail,up
-D1EFmhZyIkPiNDaI_ItLw,0100016dcf848f66-9e5d5173-4cd4-4617-bcb1-06e36258cd22-000000,Email Open,1571685173,,FriendlinessDirect,,2.0,13.0,hbrWeeklyEmail,up
-D1EFmhZyIkPiNDaI_ItLw,0100016dda7437cf-ba448164-8f85-4eed-aaf8-d6ed9ce7e1e5-000000,Email Delivery,1571328114,1.0,FaceToFace,3.0,4.0,16.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016dda7437cf-ba448164-8f85-4eed-aaf8-d6ed9ce7e1e5-000000,Email Open,1571685149,1.0,FaceToFace,3.0,4.0,16.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016def0e5cf6-4f6e6c22-6c5f-4660-85e7-6d86775b7aec-000000,Email Delivery,1571673761,1.0,WorkLifeBalance,3.0,1.0,16.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016def0e5cf6-4f6e6c22-6c5f-4660-85e7-6d86775b7aec-000000,Email Open,1571685017,1.0,WorkLifeBalance,3.0,1.0,16.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016dfffcbbe0-1a10c537-844b-45fc-8f4b-9d5b4e34e4b3-000000,Email Delivery,1571957819,1.0,CollaborationTime,3.0,4.0,22.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016dfffcbbe0-1a10c537-844b-45fc-8f4b-9d5b4e34e4b3-000000,Email Open,1571960550,1.0,CollaborationTime,3.0,4.0,22.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e1319a838-a64dbc0b-7178-4821-8767-ba2a687cd5ed-000000,Email Delivery,1572278699,2.0,FaceToFace,3.0,1.0,16.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e1319a838-a64dbc0b-7178-4821-8767-ba2a687cd5ed-000000,Email Open,1572281809,2.0,FaceToFace,3.0,1.0,16.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e1d658bf4-9d3ccee0-f16e-442f-bd3c-beb43220622c-000000,Email Delivery,1572451227,,,,3.0,9.0,monthlyAnalytics,
-D1EFmhZyIkPiNDaI_ItLw,0100016e1d658bf4-9d3ccee0-f16e-442f-bd3c-beb43220622c-000000,Email Open,1572454736,,,,3.0,9.0,monthlyAnalytics,
-D1EFmhZyIkPiNDaI_ItLw,0100016e228da9fe-d4b458a0-0e74-42e0-8a74-bc25d1307d5f-000000,Email Delivery,1572537742,1.0,Responsiveness,3.0,4.0,16.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e228da9fe-d4b458a0-0e74-42e0-8a74-bc25d1307d5f-000000,Email Open,1572540873,1.0,Responsiveness,3.0,4.0,16.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e375eea5f-b466c2e9-5afc-4a10-9b1d-20eb17401eba-000000,Email Delivery,1572887000,2.0,WorkLifeBalance,3.0,1.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e375eea5f-b466c2e9-5afc-4a10-9b1d-20eb17401eba-000000,Email Open,1572887383,2.0,WorkLifeBalance,3.0,1.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e413dd011-6a42f193-554c-464a-8d1b-e57bc4963dff-000000,Email Delivery,1573052603,,,,3.0,15.0,monthlyLeadershipReport,
-D1EFmhZyIkPiNDaI_ItLw,0100016e46d66db2-0d366246-19fe-4905-abc2-4f3638cfe5a8-000000,Email Delivery,1573146489,2.0,CollaborationTime,3.0,4.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e46d66db2-0d366246-19fe-4905-abc2-4f3638cfe5a8-000000,Email Open,1573146689,2.0,CollaborationTime,3.0,4.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e5b6dfdbd-072b4aa9-9c71-48d0-a5d6-253e5708b5ce-000000,Email Delivery,1573491966,3.0,FaceToFace,3.0,1.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e5b6dfdbd-072b4aa9-9c71-48d0-a5d6-253e5708b5ce-000000,Email Open,1573493258,3.0,FaceToFace,3.0,1.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e5cba9998-bc4037ba-7f49-49d1-964f-10d54d39355e-000000,Email Delivery,1573513765,2.0,Responsiveness,3.0,1.0,23.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e5cba9998-bc4037ba-7f49-49d1-964f-10d54d39355e-000000,Email Open,1573514016,2.0,Responsiveness,3.0,1.0,23.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e6c2ebbe7-ff75dde6-bf64-4f00-96a9-18d4096151a6-000000,Email Delivery,1573773035,3.0,WorkLifeBalance,3.0,4.0,23.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e6c2ebbe7-ff75dde6-bf64-4f00-96a9-18d4096151a6-000000,Email Open,1573778130,3.0,WorkLifeBalance,3.0,4.0,23.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e7002d50c-254e0b8b-ee60-4d24-b967-f9bc403b3662-000000,Email Delivery,1573837267,1.0,WorkLifeBalance,3.0,5.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e7002d50c-254e0b8b-ee60-4d24-b967-f9bc403b3662-000000,Email Open,1573842303,1.0,WorkLifeBalance,3.0,5.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e7f79d389-1ab46cad-94d7-4ebb-9f3b-95b818b3a8af-000000,Email Delivery,1574096722,3.0,CollaborationTime,3.0,1.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e7f79d389-1ab46cad-94d7-4ebb-9f3b-95b818b3a8af-000000,Email Open,1574096811,3.0,CollaborationTime,3.0,1.0,17.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e903c0e7a-02cfaaef-0d9b-4348-9391-12454738a99b-000000,Email Delivery,1574377887,3.0,Responsiveness,3.0,4.0,23.0,opportunity series,
-D1EFmhZyIkPiNDaI_ItLw,0100016e903c0e7a-02cfaaef-0d9b-4348-9391-12454738a99b-000000,Email Open,1574380167,3.0,Responsiveness,3.0,4.0,23.0,opportunity series,
